Cluster,Gene,log2FC,Percentage (%),Adjusted p-value
9,RDH11,-0.45,23.9,1.84E-47
9,RER1,-0.47,20.8,1.88E-47
9,CASP3,-0.41,14,1.92E-47
9,PIK3CG,-0.27,7.1,1.95E-47
9,SHKBP1,-0.4,44.8,2.16E-47
9,GAB3,-0.35,10.2,2.16E-47
9,EPS8,0.75,49.3,2.29E-47
9,TARDBP,-0.29,32.5,2.49E-47
9,MPZL3,-0.31,15.4,2.49E-47
9,DSCR3,-0.28,22.1,2.52E-47
9,GZMM,-0.61,1.7,2.77E-47
9,SMC3,-0.37,27.3,2.98E-47
9,TSC22D1,0.72,53.5,3.16E-47
9,PSMC6,-0.46,34.6,3.30E-47
9,LRCH3,-0.3,42.2,3.32E-47
9,COMMD7,-0.42,15.4,3.33E-47
9,AGR3,0.47,18.2,4.29E-47
9,MED4,-0.43,27.7,4.50E-47
9,DARS,-0.36,25.1,5.09E-47
9,SRPK2,-0.35,20.8,5.20E-47
9,ATG3,-0.41,26,5.38E-47
9,DNAJC7,-0.5,45.7,5.86E-47
9,MYO1A,0.45,14,6.20E-47
9,MMADHC,-0.29,22.5,6.39E-47
9,BANF1,-0.35,24,7.31E-47
9,KPNB1,-0.35,40.3,7.37E-47
9,SYTL1,-0.48,24.4,7.50E-47
9,HNRNPA3,-0.27,46.9,7.80E-47
9,SNAP23,-0.31,34.6,9.18E-47
9,TOMM6,-0.27,27,9.96E-47
9,RBM5,-0.51,51.7,1.02E-46
9,TRABD,-0.29,35.8,1.39E-46
9,IQGAP2,-0.55,28.9,1.42E-46
9,DNAJA2,-0.26,29.8,1.53E-46
9,TECR,-0.31,45.3,1.69E-46
9,LRPAP1,-0.43,38.2,2.34E-46
9,C21ORF91,-0.46,9.7,2.77E-46
9,ITGAE,-0.61,25.4,3.49E-46
9,STK38,-0.26,17.5,3.51E-46
9,SMIM7,-0.36,37.9,3.53E-46
9,OGDH,-0.26,25.4,3.79E-46
9,PDCL3,-0.33,9,4.31E-46
9,ARNTL,-0.52,11.2,4.32E-46
9,C20ORF24,-0.28,20.2,4.70E-46
9,LPIN1,-0.32,47.2,5.38E-46
9,PITPNC1,-0.39,8.3,5.74E-46
9,BTG3,-0.6,15.7,5.77E-46
9,SNX3,-0.25,28.4,6.27E-46
9,HMGN3,-0.46,23.9,6.28E-46
9,IL2RA,-0.73,8,7.89E-46
9,DCTN3,-0.43,14.7,1.11E-45
9,C19ORF66,-0.25,14.5,1.26E-45
9,SF3A3,-0.37,22.7,1.41E-45
9,PLIN2,-0.35,36.9,1.41E-45
9,ORMDL2,-0.37,14.7,1.43E-45
9,COPS6,-0.43,29.2,1.43E-45
9,FAM96B,-0.29,22.5,1.46E-45
9,TIPARP,-0.48,17.6,1.93E-45
9,ACP5,-0.71,9.5,2.26E-45
9,QRICH1,-0.31,23.5,2.45E-45
9,SNX2,-0.48,22.3,2.46E-45
9,TUBA1B,-0.31,72.8,2.48E-45
9,ATP6V0D1,-0.27,35.5,2.54E-45
9,USP47,-0.39,26.1,2.81E-45
9,RPL13A,-0.27,91.7,3.01E-45
9,DUSP16,-0.65,6.4,3.05E-45
9,PARP9,-0.39,22.5,3.10E-45
9,STX11,-0.39,4.7,3.23E-45
9,SNRPB2,-0.32,18.2,3.38E-45
9,TMEM248,-0.27,17.3,3.40E-45
9,TNFRSF9,-0.58,30.1,4.23E-45
9,SKIL,-0.39,40.3,4.61E-45
9,SEC14L1,-0.42,19.6,5.21E-45
9,CCR6,-0.38,5.5,5.25E-45
9,MYD88,-0.37,24.7,5.77E-45
9,GNPTAB,-0.32,26.3,8.04E-45
9,SLC20A1,-0.26,27.5,9.21E-45
9,TMEM2,-0.49,33.2,1.03E-44
9,TOR1A,-0.3,17.6,1.19E-44
9,TXK,-0.54,10,1.25E-44
9,HAVCR2,-0.59,18.2,1.53E-44
9,KDM6B,-0.3,19.6,1.67E-44
9,RUNX1,-0.27,26.6,1.75E-44
9,GZMB,-2.44,31.8,1.81E-44
9,TBC1D15,-0.36,27.9,2.13E-44
9,COPZ1,-0.27,28.9,2.16E-44
9,CBX3,-0.31,33.7,2.20E-44
9,RNF139,-0.34,8.8,2.21E-44
9,AHSA1,-0.45,41,2.25E-44
9,STAG3L3,-0.31,46.4,2.41E-44
9,RSRC2,-0.28,49.1,2.60E-44
9,TC2N,-0.95,20.1,2.72E-44
9,SH3BP5,-0.31,13.7,2.81E-44
9,ACAP2,-0.36,41.2,3.22E-44
9,ID1,0.69,33.2,3.25E-44
9,EIF1B,-0.43,17.1,3.25E-44
9,PIK3C3,-0.28,33.9,3.28E-44
9,CD300A,-0.61,5.7,3.61E-44
9,CHIC2,-0.33,10.4,3.63E-44
9,ETFA,-0.32,28.2,3.83E-44
9,RAB18,-0.34,23.9,3.89E-44
9,HMOX2,-0.41,27.9,4.20E-44
9,ARIH1,-0.3,54,4.45E-44
9,METTL23,-0.59,11.1,5.06E-44
9,PSMC1,-0.36,29.2,5.54E-44
9,PAFAH1B1,-0.4,28.4,6.28E-44
9,SLTM,-0.54,41.9,6.62E-44
9,SIGIRR,-0.3,22.8,7.35E-44
9,PSME3,-0.33,29.1,1.25E-43
9,SLC35A4,-0.3,14.4,1.35E-43
9,PA2G4,-0.4,37,1.39E-43
9,LSM10,-0.55,8.8,1.48E-43
9,LAT2,-0.64,26,1.49E-43
9,PRKX,-0.32,25.1,1.63E-43
9,S100A13,0.36,24.4,1.68E-43
9,TMX2,-0.46,13.3,1.73E-43
9,USP11,-0.33,18.5,1.82E-43
9,FUBP1,-0.43,33.2,2.04E-43
9,PPM1B,-0.27,20.9,2.17E-43
9,RAP1GDS1,-0.26,17.5,2.27E-43
9,C1ORF162,-0.9,6.6,2.65E-43
9,BAIAP2L1,0.37,35.8,2.71E-43
9,MEI1,-0.92,10.9,2.85E-43
9,ZNF266,-0.25,19.9,3.39E-43
9,DPM1,-0.36,16.1,3.79E-43
9,RIN3,-0.26,10.9,4.12E-43
9,CDC26,-0.37,13,4.27E-43
9,EIF3G,-0.27,39.8,4.42E-43
9,NUP58,-0.43,14.4,4.69E-43
9,SAFB,-0.25,29.9,4.96E-43
9,TMF1,-0.44,32.2,5.69E-43
9,ZNF644,-0.43,28.4,7.03E-43
9,LEF1,-0.55,2.6,8.38E-43
9,DGUOK,-0.29,17.6,8.38E-43
9,LGALS3,0.97,80.3,8.48E-43
9,ZC3H7A,-0.36,18.2,8.88E-43
9,PHLDA2,0.55,37.7,8.96E-43
9,SRSF9,-0.26,20.8,9.17E-43
9,TPGS2,-0.32,30.8,9.21E-43
9,PPM1G,-0.3,25.1,1.05E-42
9,S1PR4,-0.33,1.2,1.20E-42
9,MX2,-0.31,44.5,1.36E-42
9,MTMR11,0.33,24.6,1.37E-42
9,TCIRG1,-0.41,36.7,1.40E-42
9,ZNF267,-0.36,19.9,1.40E-42
9,CSNK1D,-0.33,31.8,1.45E-42
9,NQO1,1.01,43.9,1.65E-42
9,TESPA1,-0.47,14.7,1.97E-42
9,SRSF11,-0.33,67.6,2.02E-42
9,ZBP1,-0.32,14.5,2.05E-42
9,GRSF1,-0.28,31,2.18E-42
9,PROSC,-0.35,16.8,2.56E-42
9,HSP90AB1,-0.39,85.1,3.34E-42
9,SH2D3C,-0.28,4.3,3.48E-42
9,DECR1,-0.46,30.3,3.54E-42
9,ABHD3,-0.48,23.5,3.70E-42
9,PPIG,-0.34,32.7,3.76E-42
9,USP36,-0.5,27.2,4.00E-42
9,PMPCB,-0.31,26.8,4.68E-42
9,U2AF1L4,-0.41,21.6,5.13E-42
9,TBCC,-0.37,19.6,5.15E-42
9,TNFRSF18,-0.97,6.7,5.49E-42
9,TNF,-0.68,6.9,5.58E-42
9,CIAO1,-0.38,22.7,5.88E-42
9,PRPF40A,-0.3,50.9,5.88E-42
9,SSBP1,-0.35,41.2,6.67E-42
9,ECI2,-0.41,9.5,6.96E-42
9,MTO1,-0.28,49.5,7.50E-42
9,FUNDC2,-0.43,23.5,7.60E-42
9,BACH1,-0.57,24.6,7.65E-42
9,PLPP5,-0.46,30.4,9.19E-42
9,CBLL1,-0.38,10.6,9.43E-42
9,MED6,-0.43,19.2,9.48E-42
9,FAM32A,-0.43,25.8,1.09E-41
9,KARS,-0.29,35.8,1.12E-41
9,ISY1,-0.38,19.4,1.15E-41
9,TMEM71,-0.48,3.8,1.20E-41
9,BBIP1,-0.43,28.2,1.20E-41
9,PPP1CC,-0.33,33.4,1.28E-41
9,TNFSF8,-0.54,3.1,1.33E-41
9,SMN2,-0.31,29.8,1.40E-41
9,AIM1,-0.52,30.6,1.44E-41
9,RTN3,-0.34,27,1.51E-41
9,WDR45,-0.32,23.5,1.53E-41
9,CACUL1,-0.29,30.6,1.64E-41
9,RFFL,-0.25,20.8,1.79E-41
9,RPA1,-0.29,11.8,1.87E-41
9,ATP6V0E2,-0.47,7.6,1.87E-41
9,CAPN8,0.46,25.6,2.25E-41
9,SNRNP40,-0.47,10.4,2.48E-41
9,TMEM170A,-0.36,19.7,2.52E-41
9,RAB37,-0.36,8.5,2.54E-41
9,UBLCP1,-0.26,14.7,2.54E-41
9,GOLGA8B,-0.34,40.7,2.56E-41
9,RAD51C,-0.27,24.2,2.59E-41
9,EP300,-0.29,28.7,2.62E-41
9,SMARCA2,-0.5,30.4,3.01E-41
9,HBS1L,-0.25,21.6,3.11E-41
9,COX14,-0.29,17.8,3.17E-41
9,DCP1A,-0.34,19.9,3.47E-41
9,NASP,-0.5,47.8,3.52E-41
9,GALM,-0.33,19.2,4.11E-41
9,MECP2,-0.54,21.1,4.59E-41
9,EHMT1,-0.25,48.1,4.94E-41
9,DCP2,-0.5,18,5.13E-41
9,TNFRSF4,-0.97,2.1,6.26E-41
9,ITCH,-0.58,22.8,7.53E-41
9,SP3,-0.28,16.3,8.35E-41
9,TNIP3,-0.31,14.5,1.00E-40
9,EIF2S1,-0.46,23.2,1.02E-40
9,DMTF1,-0.46,30.1,1.05E-40
9,MFF,-0.5,19.2,1.07E-40
9,RTN4,-0.26,30.8,1.11E-40
9,ZNF292,-0.26,46.7,1.13E-40
9,FDFT1,-0.33,27.2,1.18E-40
9,CCNG1,-0.43,17.6,1.33E-40
9,FKBP11,-0.86,27.3,1.34E-40
9,EIF2B1,-0.32,14.7,1.43E-40
9,PCGF5,-0.31,17.5,1.47E-40
9,KLHL7,-0.26,24,1.69E-40
9,PELI1,-0.54,28,1.79E-40
9,CHMP7,-0.36,14.2,1.90E-40
9,MPHOSPH9,-0.38,26.1,2.08E-40
9,CCDC59,-0.31,16.6,2.11E-40
9,CD2BP2,-0.33,15.4,2.42E-40
9,PTPRK,0.52,38.9,2.60E-40
9,SMIM12,-0.29,24.9,2.80E-40
9,CENPT,-0.29,15.6,2.82E-40
9,STXBP3,-0.31,28.5,2.90E-40
9,NGDN,-0.49,18.2,3.27E-40
9,CD83,-1.06,30.3,3.27E-40
9,PPM1M,-0.29,3.6,3.39E-40
9,RALGAPA1,-0.51,29.8,3.71E-40
9,ST6GAL1,-0.38,17.5,3.79E-40
9,SNX5,-0.42,41.7,3.80E-40
9,WDFY2,-0.36,20.2,4.04E-40
9,GOLT1B,-0.41,13.7,4.06E-40
9,INPP5K,-0.36,15.1,4.63E-40
9,PLEK2,0.39,17.1,4.83E-40
9,CTLA4,-0.84,4.2,5.25E-40
9,NXT1,-0.44,7.1,5.94E-40
9,LINS1,-0.25,20.4,6.08E-40
9,NFKBIZ,-0.69,55.9,6.27E-40
9,ARHGEF10L,0.36,24.6,6.87E-40
9,POP5,-0.46,13,7.60E-40
9,CTR9,-0.3,18.5,7.61E-40
9,KRTCAP3,0.51,18,8.48E-40
9,MAGEH1,-0.48,2.9,9.20E-40
9,DDHD2,-0.28,22,9.37E-40
9,XBP1,-0.72,39.1,1.00E-39
9,MITD1,-0.4,31.1,1.00E-39
9,FCRL6,-0.82,7.8,1.01E-39
9,RASGRP2,-0.36,4,1.01E-39
9,RGS14,-0.31,8.5,1.07E-39
9,MFSD1,-0.42,15.6,1.09E-39
9,CLIP4,-0.3,3.5,1.13E-39
9,CD63,-0.55,60,1.21E-39
9,RAB9A,-0.39,8.1,1.29E-39
9,DIABLO,-0.43,29.4,1.47E-39
9,B4GALT3,-0.39,10.6,1.65E-39
9,BBX,-0.38,33.4,1.70E-39
9,SFXN1,-0.3,27.3,1.83E-39
9,ENTPD4,-0.38,18.7,1.85E-39
9,DUSP4,-0.4,20.6,2.06E-39
9,NUDT5,-0.35,16.4,2.12E-39
9,ALG13,-0.3,28,2.47E-39
9,MYDGF,-0.61,29.2,2.65E-39
9,TNFSF13B,-0.28,27,2.86E-39
9,TXN2,-0.31,29.1,2.88E-39
9,TXNL1,-0.32,19,2.97E-39
9,KLHL28,-0.34,16.1,3.11E-39
9,ST13,-0.25,43.6,3.59E-39
9,TRA2B,-0.33,45.8,3.83E-39
9,VPS26A,-0.34,18.7,4.17E-39
9,CLPP,-0.41,20.6,4.34E-39
9,ASB8,-0.3,17.5,4.59E-39
9,C5ORF15,-0.34,12.5,4.59E-39
9,TTC17,-0.32,30.1,4.69E-39
9,TAB2,-0.27,16.4,5.34E-39
9,MARS,-0.28,28,5.47E-39
9,PAF1,-0.34,13.8,5.50E-39
9,CXCL1,0.6,21.1,5.50E-39
9,MSL3,-0.39,20.4,5.63E-39
9,B3GNT2,-0.26,8.5,5.80E-39
9,ELL2,-0.74,15.2,6.05E-39
9,ADAP1,0.46,33.6,6.45E-39
9,THYN1,-0.35,8.5,6.75E-39
9,SAP30BP,-0.5,21.3,6.86E-39
9,TSTD1,-0.31,15.4,7.04E-39
9,TCF7,-0.28,12.6,7.58E-39
9,PEF1,-0.38,16.4,8.58E-39
9,ERLEC1,-0.29,19.2,8.78E-39
9,MPV17,-0.43,30.4,1.16E-38
9,IRAK4,-0.32,17.3,1.22E-38
9,NIPA2,-0.25,11.6,1.28E-38
9,MTF2,-0.57,25.8,1.34E-38
9,UBASH3A,-0.28,2.2,1.46E-38
9,APOL3,-0.28,11.1,1.63E-38
9,SQRDL,-0.39,18.5,2.01E-38
9,PDK1,-0.25,30.1,2.13E-38
9,CTSB,-0.54,61.8,2.21E-38
9,UXS1,-0.41,8.7,2.34E-38
9,MPPE1,-0.33,17,2.46E-38
9,RGL4,-0.29,4.8,2.46E-38
9,TM2D1,-0.42,22.8,2.47E-38
9,TBC1D4,-0.57,9.9,2.57E-38
9,ZFX,-0.32,22.5,2.90E-38
9,FIP1L1,-0.34,16.1,3.26E-38
9,MRPL33,-0.29,18.2,3.26E-38
9,EXOSC1,-0.27,16.8,3.28E-38
9,PIGB,-0.34,15.9,3.39E-38
9,LSM1,-0.33,10.7,3.71E-38
9,EIF4E2,-0.31,20.6,3.76E-38
9,TRIB2,-0.27,7.1,4.00E-38
9,TTC14,-0.43,18.2,4.10E-38
9,SFPQ,-0.41,51.4,4.59E-38
9,AP3S1,-0.35,20.4,6.41E-38
9,ZNF146,-0.31,14.4,7.06E-38
9,POU2F2,-0.36,7.4,8.22E-38
9,ERCC1,-0.29,22.3,8.28E-38
9,RAB4B,-0.38,14.9,8.91E-38
9,NAAA,-0.44,17.6,9.27E-38
9,ESYT2,-0.27,21.1,9.55E-38
9,PRR15L,0.3,16.6,9.93E-38
9,CLTC,-0.25,29.9,1.00E-37
9,COPS5,-0.28,30.1,1.02E-37
9,POLD4,-0.26,34.6,1.14E-37
9,GTF2A2,-0.35,26.8,1.20E-37
9,PLEKHA2,-0.41,24.2,1.31E-37
9,GPS2,-0.39,21.8,1.46E-37
9,GORASP2,-0.35,23.2,1.49E-37
9,GSTO1,-0.39,25.6,1.58E-37
9,SRA1,-0.29,15.6,1.60E-37
9,NARF,-0.29,42.2,1.66E-37
9,MRPL9,-0.29,15.1,1.72E-37
9,RNF13,-0.62,19.6,1.79E-37
9,CD244,-0.4,5.5,1.96E-37
9,LYN,-0.28,23,2.24E-37
9,PHF21A,-0.35,12.3,2.28E-37
9,NT5C2,-0.27,22.8,2.30E-37
9,ZNF800,-0.34,25.1,2.38E-37
9,AP1S2,-0.34,16.4,2.96E-37
9,RPS6KB2,-0.27,24.9,3.22E-37
9,MTHFD2,-0.45,34.4,3.37E-37
9,SNW1,-0.28,25.4,3.39E-37
9,ATP6V1E1,-0.32,23,3.55E-37
9,XPC,-0.29,14.9,3.71E-37
9,DAPP1,-0.41,9.3,3.96E-37
9,NR4A3,-0.35,19.7,4.42E-37
9,PSMC3,-0.39,26.1,4.72E-37
9,F2R,-0.25,12.6,4.77E-37
9,TP53I3,0.3,22.8,4.88E-37
9,TRAF5,-0.26,26.5,5.78E-37
9,RBM22,-0.35,17.6,5.82E-37
9,SLC35B1,-0.41,22.3,6.03E-37
9,TRAPPC3,-0.49,16.8,6.06E-37
9,EPB41L2,0.38,38.1,6.43E-37
9,ADSL,-0.33,19,6.67E-37
9,RPS19BP1,-0.25,20.4,6.87E-37
9,COPS3,-0.28,16.1,7.13E-37
9,BHLHE40,-0.39,37.5,7.51E-37
9,SARS,-0.27,34.6,7.96E-37
9,LINC00426,-0.37,21.1,8.56E-37
9,COMMD3,-0.45,15.6,1.02E-36
9,PRAF2,-0.36,4.5,1.04E-36
9,TM4SF1,0.71,24.9,1.07E-36
9,GYG1,-0.41,15.1,1.15E-36
9,MFSD10,-0.26,17.5,1.19E-36
9,LAIR1,-0.45,15.7,1.19E-36
9,ZBTB38,-0.33,45.5,1.23E-36
9,VIL1,0.47,27.3,1.25E-36
9,UQCRC2,-0.26,43.8,1.54E-36
9,SNAPC5,-0.35,7.4,1.55E-36
9,TMEM138,-0.4,24.2,1.59E-36
9,CRTAM,-0.56,8.3,1.60E-36
9,PICALM,-0.41,22.5,1.72E-36
9,PSEN1,-0.32,27.5,1.72E-36
9,ZBED5,-0.36,18.9,1.88E-36
9,SACM1L,-0.32,14.9,1.97E-36
9,TIMM23,-0.26,11.8,2.15E-36
9,GRPEL1,-0.35,14.7,2.44E-36
9,GPR18,-0.56,7.1,2.62E-36
9,HEXB,-0.28,24.7,2.69E-36
9,ANKZF1,-0.31,16.8,2.81E-36
9,PCBP2,-0.25,41.5,2.89E-36
9,CCT2,-0.29,43.9,3.81E-36
9,ATAD1,-0.32,15.4,3.96E-36
9,PRKD3,-0.42,13.5,4.28E-36
9,DDX39A,-0.28,35.5,4.46E-36
9,C18ORF8,-0.41,13.7,4.56E-36
9,NLRC5,-0.43,46.5,4.84E-36
9,ZNF394,-0.3,19.9,5.17E-36
9,IL18R1,-0.31,4.3,5.31E-36
9,DRAM2,-0.42,13.3,5.86E-36
9,TRIM31,0.6,26.5,5.91E-36
9,SRP72,-0.43,27.9,6.12E-36
9,NFKBID,-0.49,19,6.28E-36
9,PLCB2,-0.25,9.3,8.07E-36
9,HIST1H3C,0.78,10.6,9.18E-36
9,CRACR2B,0.26,26,9.87E-36
9,ADORA2A,-0.34,3.6,1.09E-35
9,BACE2,0.47,28,1.10E-35
9,C14ORF119,-0.28,24,1.17E-35
9,MCOLN2,-0.26,15.4,1.21E-35
9,ZCRB1,-0.3,14.9,1.24E-35
9,LLGL2,0.59,49,1.27E-35
9,FOXN2,-0.31,11.1,1.30E-35
9,RAB5A,-0.31,18.9,1.35E-35
9,CYR61,1.05,17.6,1.37E-35
9,ABHD14B,-0.27,14.4,1.64E-35
9,DNASE2,-0.31,12.6,1.73E-35
9,PPP2R3C,-0.3,17.8,1.80E-35
9,SNRNP27,-0.34,18.7,2.08E-35
9,GALT,-0.31,17.5,2.22E-35
9,TTC19,-0.26,28.4,2.23E-35
9,COMMD8,-0.37,11.6,2.31E-35
9,STARD3,-0.29,10.6,2.50E-35
9,SH2D4A,0.3,21.8,2.61E-35
9,VKORC1,-0.41,13.5,2.62E-35
9,PPP1R7,-0.28,14.2,2.67E-35
9,TNFRSF25,-0.51,17.6,3.14E-35
9,COMMD3-BMI1,-0.26,9,3.52E-35
9,COMMD1,-0.3,12.6,3.59E-35
9,MAPKAPK3,-0.28,11.6,3.74E-35
9,CXCL3,0.31,30.4,3.89E-35
9,IL4R,-0.37,18.9,3.94E-35
9,UTS2,-0.5,4.8,3.94E-35
9,CPSF6,-0.29,25.3,4.64E-35
9,DNAJB11,-0.35,20.2,4.81E-35
9,NGLY1,-0.29,24.9,5.55E-35
9,TAF15,-0.46,11.4,5.75E-35
9,PPIE,-0.3,29.4,6.26E-35
9,ATF4,-0.29,54.5,6.64E-35
9,IER2,-0.39,68.5,6.65E-35
9,SLX1A,-0.26,31.1,7.38E-35
9,TAF9,-0.3,14.7,7.72E-35
9,MED31,-0.63,7.3,7.94E-35
9,TSPAN32,-0.64,4.8,8.16E-35
9,RHNO1,-0.31,14.5,9.24E-35
9,ELMO2,-0.32,10.7,9.43E-35
9,AGTRAP,-0.61,12.6,1.15E-34
9,MAD2L2,-0.4,7.1,1.23E-34
9,KAT2B,-0.3,6.1,1.25E-34
9,HIST1H4B,0.43,10.2,1.30E-34
9,CCDC115,-0.31,14.5,1.30E-34
9,TNFSF14,-0.33,10.4,1.37E-34
9,BAZ1A,-0.35,34.6,1.87E-34
9,CWC15,-0.36,22,1.91E-34
9,TVP23B,-0.36,18.2,1.94E-34
9,AHR,-0.27,27.3,2.21E-34
9,STIP1,-0.34,36.5,2.54E-34
9,TAOK3,-0.3,46.5,2.99E-34
9,MAX,-0.34,15.4,3.29E-34
9,TMUB2,-0.29,14,3.39E-34
9,MBD5,-0.33,27.9,3.69E-34
9,TMEM167A,-0.39,28.4,4.17E-34
9,C10ORF99,0.3,10.9,4.33E-34
9,NDUFV1,-0.4,39.1,4.56E-34
9,OAZ2,-0.25,32.2,4.83E-34
9,MTUS1,0.46,32,5.01E-34
9,GTF3C3,-0.48,19,5.13E-34
9,PRKCQ-AS1,-0.57,5.7,5.44E-34
9,FAM110A,-0.32,5.9,5.46E-34
9,SOCS1,-0.25,5,5.95E-34
9,ATP5C1,-0.26,47.4,6.40E-34
9,TRADD,-0.28,12.3,6.89E-34
9,ITGB1BP1,-0.29,15.6,7.24E-34
9,SYF2,-0.27,27.7,7.91E-34
9,NCSTN,-0.28,18.2,8.30E-34
9,TMEM175,-0.33,13.5,8.32E-34
9,DDHD1,-0.49,66.6,8.42E-34
9,TRIM13,-0.27,27.2,8.50E-34
9,IFNG,-1.28,9.9,9.36E-34
9,USB1,-0.3,8.7,9.91E-34
9,ASCC2,-0.43,25.3,1.11E-33
9,SPTAN1,-0.45,47.9,1.18E-33
9,B3GAT3,-0.32,10.7,1.29E-33
9,ZDHHC6,-0.39,14.5,1.33E-33
9,TYROBP,-1.62,10.4,1.63E-33
9,RPF1,-0.3,11.2,1.72E-33
9,NDUFS3,-0.37,20.1,1.88E-33
9,MOAP1,-0.27,11.2,1.98E-33
9,SNX10,-0.36,8.1,2.20E-33
9,CFAP20,-0.49,13.8,2.22E-33
9,SMIM19,-0.33,11.2,2.31E-33
9,FAM96A,-0.38,21.1,2.37E-33
9,AQP3,-0.42,5.9,2.43E-33
9,ARMC8,-0.31,18.2,2.91E-33
9,RBM34,-0.3,26.3,3.36E-33
9,PHF20L1,-0.3,26.1,3.38E-33
9,GLUD1,-0.37,26.1,3.96E-33
9,TUBB,-0.29,51.6,4.29E-33
9,ITFG1,-0.31,16.6,4.52E-33
9,ADSS,-0.25,16.8,5.88E-33
9,FAM214A,-0.34,16.4,5.92E-33
9,CHORDC1,-0.36,38.1,6.45E-33
9,PHAX,-0.44,24.7,6.47E-33
9,CUL3,-0.38,24.6,6.97E-33
9,POP4,-0.56,16.4,7.80E-33
9,TSPAN5,-0.3,10.9,7.86E-33
9,PPWD1,-0.37,13,7.99E-33
9,NEU1,-0.33,32,8.51E-33
9,ATP8A1,-0.27,16.4,8.99E-33
9,PNISR,-0.27,59.3,9.11E-33
9,NMRK1,-0.35,14.4,9.93E-33
9,DDB2,-0.35,22,1.33E-32
9,AKTIP,-0.31,14.4,1.35E-32
9,CD160,-0.47,10.4,1.41E-32
9,INSIG1,-0.31,19.7,1.41E-32
9,LYAR,-0.34,11.8,1.45E-32
9,MARK3,-0.31,38.2,1.51E-32
9,TRAF3,-0.35,10.9,1.59E-32
9,SDR39U1,-0.3,20.2,1.65E-32
9,HLA-DRA,-1.93,67.1,1.66E-32
9,STX8,-0.43,11.8,1.66E-32
9,FAM172A,-0.29,11.6,1.86E-32
9,KPNA2,-0.42,28.5,1.90E-32
9,STT3A,-0.31,30.6,2.16E-32
9,MAOA,0.27,13.7,2.33E-32
9,SC5D,-0.53,11.6,2.57E-32
9,SPTLC1,-0.31,22.8,2.59E-32
9,CST3,-0.27,68.9,2.77E-32
9,ZNHIT3,-0.34,43.9,2.85E-32
9,SLC9A9,-0.31,2.4,3.12E-32
9,CMC1,-0.65,18.7,3.43E-32
9,TCEA3,0.28,20.2,3.46E-32
9,ING3,-0.31,13.3,3.47E-32
9,STAM,-0.32,12.1,3.61E-32
9,GIMAP2,-0.43,15.1,3.93E-32
9,TBCD,-0.41,17.8,3.96E-32
9,USP4,-0.36,40.5,5.01E-32
9,HEXA,-0.44,35.3,5.58E-32
9,TEX264,-0.31,14.2,5.61E-32
9,HSD17B10,-0.28,21.6,5.76E-32
9,PBX4,-0.34,3.5,6.17E-32
9,IL18RAP,-0.36,2.6,8.33E-32
9,ITGAX,-0.39,37.9,8.76E-32
9,RNFT1,-0.41,9.9,9.59E-32
9,CRY1,-0.27,9.3,1.06E-31
9,CCDC82,-0.3,10.7,1.12E-31
9,GPR174,-0.26,2.8,1.15E-31
9,SDHB,-0.35,24.7,1.30E-31
9,AZGP1,0.6,18.5,1.31E-31
9,SLC25A46,-0.37,15.2,1.41E-31
9,TOB1,-0.44,49.3,1.45E-31
9,HAPLN3,-0.4,6.2,1.51E-31
9,LAMB2,0.29,17.5,1.56E-31
9,GBP1,-0.35,26.6,1.69E-31
9,SSNA1,-0.3,13.3,1.73E-31
9,PLD3,-0.39,40,1.89E-31
9,TIFA,-0.32,6.7,1.89E-31
9,UBE2F,-0.36,23.4,1.96E-31
9,GPN1,-0.3,12.3,1.98E-31
9,IFRD1,-0.37,45.3,2.15E-31
9,CDH17,0.55,43.8,2.44E-31
9,UBL7,-0.25,8.3,2.49E-31
9,UBE2D1,-0.3,12.6,2.71E-31
9,DCAF13,-0.34,27.7,2.72E-31
9,NOSIP,-0.37,29.1,2.75E-31
9,NSMAF,-0.43,12.1,2.76E-31
9,ASAH1,-0.57,47.4,3.01E-31
9,HSD17B11,-0.36,21.6,3.25E-31
9,BCL2L11,-0.39,17.3,3.66E-31
9,PLK3,-0.4,27,3.92E-31
9,RANGRF,-0.35,7.4,3.98E-31
9,PARL,-0.26,11.4,4.11E-31
9,LAG3,-0.27,5.5,4.49E-31
9,ZNF622,-0.32,13,4.56E-31
9,CA5B,-0.33,33.9,4.63E-31
9,CLK3,-0.33,38.8,5.69E-31
9,TMEM70,-0.29,8.7,6.60E-31
9,WWP1,-0.42,17,6.63E-31
9,SLC25A26,-0.34,13.8,7.06E-31
9,USP34,-0.32,43.4,7.41E-31
9,CLINT1,-0.29,41.2,9.46E-31
9,SDF2,-0.3,15.4,1.09E-30
9,ZNF75A,-0.31,15.7,1.12E-30
9,POLE3,-0.29,20.2,1.12E-30
9,ARL6IP6,-0.28,12.8,1.13E-30
9,PITHD1,-0.3,11.9,1.70E-30
9,CALHM2,-0.32,4.8,1.76E-30
9,TIA1,-0.33,21.1,1.80E-30
9,POGLUT1,-0.37,13.8,1.82E-30
9,RMDN1,-0.55,22.5,1.92E-30
9,CEACAM21,-0.3,0.7,1.96E-30
9,PPP1R15A,-0.43,72.1,1.98E-30
9,LDLRAP1,-0.29,8.8,2.13E-30
9,SFI1,-0.28,46.9,2.15E-30
9,NCF1,-0.41,13.7,2.16E-30
9,SEL1L3,-0.34,22.1,2.29E-30
