Cluster,Gene,log2FC,Percentage (%),Adjusted p-value
5,AKAP5,0.39,22.1,0
5,PRIMPOL,0.38,20.4,0
5,MT1E,0.38,65.6,0
5,TOX,0.37,24,0
5,MAMDC4,0.37,17.4,0
5,KSR2,0.37,13.2,0
5,FAM174B,0.36,17,0
5,LRRC31,0.36,17.4,0
5,TM4SF5,0.36,29.2,0
5,MOGAT2,0.36,20.2,0
5,FAM177B,0.36,15.2,0
5,KAZALD1,0.35,17.5,0
5,ANO1,0.35,15.7,0
5,AC128688.2,0.35,15.7,0
5,S100A6,0.35,99.3,0
5,MYRIP,0.34,14.6,0
5,CA8,0.33,14.2,0
5,SMIM33,0.33,13.4,0
5,CACNA2D2,0.32,11.4,0
5,KLK3,0.32,11.1,0
5,IQCM,0.31,10.9,0
5,AC011523.1,0.3,12.2,0
5,STXBP5-AS1,0.3,11.6,0
5,SLC2A10,0.3,14.6,0
5,CACNB2,0.3,14,0
5,NPDC1,0.3,13.4,0
5,FER1L6,0.29,13.6,0
5,PIGR,0.29,97.3,0
5,AC139749.1,0.28,11.3,0
5,SCN8A,0.28,11,0
5,CFAP65,0.26,11,0
5,UGT2B7,0.25,10.5,0
5,TAGLN,-0.3,23,0
5,CYBA,-0.61,69.9,0
5,GYPC,-0.71,1.2,0
5,SUB1,-0.76,40.2,0
5,FXYD5,-0.79,2,0
5,BST2,-0.82,1.9,0
5,MSN,-0.88,1.7,0
5,RAC2,-0.89,3.6,0
5,EMP3,-0.91,3.4,0
5,CD53,-0.94,1.3,0
5,GMFG,-0.98,1.4,0
5,SMAP2,-0.99,8.5,0
5,STK17B,-1.05,9.1,0
5,ATP1B3,-1.09,17.3,0
5,FTL,-1.11,83.4,0
5,CYTIP,-1.12,2.9,0
5,BTG1,-1.18,62.4,0
5,CD48,-1.2,1.5,0
5,ARHGDIB,-1.36,2,0
5,LGALS1,-1.5,3.3,0
5,TNFAIP3,-1.63,14.3,0
5,CD52,-1.64,1.6,0
5,PTPRC,-1.68,2.1,0
5,RGS1,-1.71,3.2,0
5,CD69,-1.73,2.3,0
5,TSC22D3,-1.85,11.3,0
5,S100A4,-1.94,4.9,0
5,CXCR4,-2.26,5.5,0
5,VIM,-2.34,5.5,0
5,SRGN,-2.5,5.1,0
5,MYO1C,0.55,49.6,7.08E-306
5,ASRGL1,0.38,21.3,1.15E-305
5,PCLO,0.55,30.2,1.03E-304
5,LAPTM5,-1.26,2.1,2.85E-304
5,FAM114A1,0.49,34.9,1.37E-302
5,SLC35A1,0.43,25.7,6.98E-302
5,ATP5ME,0.44,83.6,4.98E-300
5,ESRP2,0.43,22.5,9.91E-299
5,PRDM1,-0.89,4.8,2.37E-298
5,LGALS3BP,0.38,69,2.15E-297
5,MARVELD1,0.37,20.8,3.50E-294
5,CD63,0.37,87.9,1.22E-293
5,TRABD2A,0.42,29.3,3.36E-293
5,NEO1,0.49,35.2,4.28E-293
5,RPL27A,0.38,93.7,7.14E-293
5,JUND,-0.65,78.8,3.22E-292
5,GALE,0.51,34.8,7.97E-292
5,LSP1,-0.77,1.7,2.07E-290
5,EVI2B,-0.69,1.2,4.18E-290
5,ARPC2,-0.66,49,1.13E-289
5,SMPD3,0.41,26.9,1.05E-288
5,NTN4,0.28,14.6,2.49E-288
5,GNAI2,-0.82,12.9,6.10E-288
5,LCP1,-1.14,1,8.21E-288
5,ARHGEF10L,0.44,31.5,2.57E-287
5,TRIQK,0.35,22.3,8.20E-286
5,EXPH5,0.45,31.5,4.98E-285
5,TMSB4X,-0.85,95.8,7.92E-285
5,MGLL,0.43,56.4,2.48E-283
5,RNF207,0.32,12.9,1.08E-282
5,INSR,0.52,48.9,7.31E-282
5,SIDT1,0.38,23,5.91E-281
5,ITPR2,0.64,43.6,2.39E-279
5,CD37,-1,2.5,6.02E-279
5,SMAGP,0.41,30.3,8.98E-279
5,FTH1,-1.1,50.5,1.20E-278
5,KDELR1,0.58,60.8,1.29E-278
5,ROCK2,0.58,52.5,1.33E-276
5,C12orf57,0.52,65.5,4.96E-276
5,RAB25,0.41,42,6.31E-276
5,SI,0.41,20.8,1.16E-274
5,SPPL2B,0.5,37.9,2.86E-274
5,BAIAP2L2,0.43,31.8,3.53E-274
5,OSBPL1A,0.42,25.4,3.68E-274
5,HSPA2,0.46,33.8,3.57E-273
5,TMEM184A,0.47,28.8,1.81E-271
5,GOLGA2,0.58,46.7,9.57E-271
5,PARD3,0.45,27.7,2.89E-270
5,ABCC3,0.46,42,3.67E-268
5,SATB2,0.43,35.6,3.81E-267
5,TFCP2L1,0.46,40.2,1.48E-265
5,MISP3,0.34,21.7,2.56E-265
5,CREM,-1.23,3.1,1.02E-263
5,FAT1,0.45,47.9,3.14E-263
5,ARHGAP32,0.46,34.6,1.13E-261
5,ISG20,-0.81,19.8,1.29E-261
5,FNBP1,-0.72,6.6,1.84E-261
5,DGKD,0.55,39.3,2.47E-261
5,ISG15,-1.26,15,5.77E-261
5,IMPA2,0.4,33.7,1.12E-260
5,HCST,-1.07,0.8,2.51E-260
5,PTPN21,0.36,18.5,1.21E-259
5,MYO1D,0.47,47.4,1.89E-259
5,UQCRC1,0.44,63.9,1.40E-257
5,VIPR1,0.46,31.2,2.69E-257
5,KLF3,0.48,56.7,1.17E-256
5,SLC4A4,0.38,41.8,1.55E-256
5,DDX5,-0.6,73.4,2.02E-256
5,JUN,0.47,93.1,2.38E-255
5,GPR183,-1.25,1,3.93E-255
5,ZNF331,-1.26,4.3,1.18E-254
5,GLUL,0.27,53.2,8.22E-254
5,MYO10,0.43,36.3,5.40E-253
5,DUSP5,-0.77,5.9,6.68E-252
5,CLEC2B,-0.9,0.6,8.03E-251
5,A1CF,0.39,31.2,9.11E-251
5,CDX1,0.36,49.9,2.51E-249
5,ADAM15,0.46,34.8,7.55E-249
5,SIDT2,0.33,18.1,7.72E-249
5,KIAA0319L,0.49,36.6,2.83E-248
5,FYB1,-1.16,1.9,1.03E-246
5,ZNF704,0.38,25.2,2.86E-246
5,DUSP2,-1.21,10.9,5.95E-246
5,B2M,-0.66,36.2,2.38E-245
5,BMP2K,0.45,32.4,4.39E-244
5,MCTP2,0.41,25,9.26E-244
5,RGCC,-1.15,6.7,1.29E-243
5,NUDT8,0.44,26.1,4.05E-243
5,KRT19,-0.32,79.6,2.81E-242
5,HLA-DPA1,-1.6,2.2,4.98E-242
5,GLIPR1,-0.77,1.2,2.60E-241
5,ARID5B,-0.83,11.5,1.82E-240
5,ZNF703,0.42,36.9,8.66E-240
5,IFI16,-0.72,7.3,1.48E-239
5,LLGL2,0.41,51.8,6.67E-239
5,FOXP1,0.46,59.6,9.98E-239
5,MTRNR2L12,0.44,55.4,4.03E-238
5,SHROOM3,0.42,37.2,6.88E-237
5,CD27,-0.67,0.8,7.49E-237
5,RHOH,-0.74,1.4,5.14E-236
5,ADGRG1,0.34,27.7,4.45E-235
5,PPIC,0.39,35.1,6.49E-235
5,AC005837.1,0.46,19.7,2.85E-233
5,TTC3,0.56,62.8,5.31E-233
5,COX6C,0.4,83.6,6.39E-232
5,SMIM31,0.32,25.3,5.65E-231
5,BACE2,0.39,32.6,5.72E-231
5,TAGAP,-0.72,0.8,1.65E-230
5,ANXA1,-1.44,2.9,1.73E-230
5,SARAF,-0.76,40.3,5.43E-230
5,HCLS1,-0.61,1.3,1.83E-228
5,COX5B,0.33,83.5,8.34E-227
5,ACTB,-0.69,89.7,2.64E-226
5,NFKBIA,-0.83,41.2,7.62E-226
5,PTK6,0.42,34.6,1.55E-224
5,EIF1,-0.6,76.6,4.05E-224
5,TBC1D8B,0.32,17,6.24E-223
5,SAMSN1,-0.91,1,7.12E-223
5,DDR1,0.4,39.8,1.62E-222
5,SLC2A3,-0.91,0.8,7.82E-222
5,NEU4,0.32,21.3,1.84E-220
5,SEZ6L2,0.31,17.7,1.99E-220
5,ECHDC2,0.41,34.6,1.75E-219
5,USP54,0.36,20.8,5.63E-219
5,CD3D,-1.33,1,2.21E-218
5,IL7R,-1.97,1.5,2.69E-218
5,RPS11,0.33,94.8,3.01E-218
5,TRAC,-1.17,0.8,2.33E-217
5,FOXA1,0.33,22,2.86E-217
5,SEPT7,-0.67,30.3,3.27E-217
5,ARL4C,-0.99,2.6,1.09E-216
5,ARSD,0.33,19.7,2.72E-216
5,ACOT11,0.4,23.3,1.60E-214
5,CD79A,-0.76,1.4,1.38E-213
5,PER2,0.41,30.3,3.29E-213
5,PLEKHG3,0.34,18.8,5.82E-213
5,KCTD3,0.36,23.2,5.89E-213
5,AFDN,0.46,49.5,9.35E-213
5,TMPRSS4,0.38,42.5,4.85E-212
5,SMTN,0.32,18.5,1.21E-211
5,PIM2,-0.58,3.9,1.80E-211
5,CORO1A,-0.71,0.7,2.88E-211
5,GATA6,0.35,25.2,4.94E-210
5,RGS2,-0.91,9.9,8.02E-210
5,SLC26A6,0.4,26.4,1.10E-209
5,CAPS,0.31,16,1.03E-207
5,UBC,-0.42,86.1,1.11E-207
5,DLL4,0.27,12.4,1.18E-206
5,LIPH,0.36,39.1,2.51E-206
5,LTB,-1.34,1.1,3.93E-206
5,CD2,-1.22,0.8,4.61E-206
5,COG2,0.39,26.5,7.88E-206
5,GNPNAT1,0.34,24.8,1.12E-205
5,PYCR1,0.37,23.9,1.70E-205
5,STK4,-0.6,12.9,4.75E-205
5,HOTAIRM1,0.37,28.6,1.64E-204
5,VIL1,0.36,44.6,2.07E-204
5,RARRES3,-0.83,10.6,5.02E-204
5,KDELR3,0.31,18.7,9.29E-204
5,TACC1,0.45,45.5,7.34E-203
5,MZB1,-1.4,3.5,2.26E-202
5,TRIM2,0.4,35.8,2.34E-202
5,ABCA5,0.45,38.9,4.05E-202
5,ICA1,0.35,31,4.11E-202
5,STXBP5,0.37,28.2,5.43E-200
5,TMEM30B,0.32,28,2.27E-199
5,CAMK2D,0.42,41.3,3.07E-198
5,NBL1,0.32,50.6,1.13E-197
5,SLC36A4,0.34,18.8,1.22E-197
5,RPL31,0.37,84.9,1.24E-197
5,SYTL4,0.33,21.2,1.47E-197
5,NR2F2,0.33,27.3,1.63E-197
5,LENG9,0.36,25.7,1.83E-197
5,GTF3A,-0.51,14.3,5.40E-197
5,CTNND1,0.39,52.4,8.32E-197
5,FAM162A,0.43,56.9,8.41E-197
5,YPEL5,-0.75,27.7,2.18E-196
5,BLVRB,0.43,50.6,2.39E-196
5,TRBC2,-1.16,0.9,4.01E-196
5,WIPF1,-0.54,1.3,4.77E-196
5,KIAA1147,0.43,26.1,1.45E-195
5,GOLIM4,0.4,53.7,5.28E-195
5,CD3E,-1.02,1.2,8.93E-195
5,AIFM3,0.35,21.7,2.17E-194
5,PNRC1,-0.71,40,2.93E-194
5,HLA-DPB1,-1.59,1.7,1.68E-192
5,LRP5,0.39,27,3.98E-192
5,LDHA,-0.65,36.7,3.15E-191
5,MIR200CHG,0.32,18,3.97E-191
5,ARL14,0.34,35.1,5.61E-191
5,CDK10,0.44,31.7,7.58E-191
5,ISOC2,0.47,41.7,8.77E-191
5,TUBA1A,-0.82,3.4,1.60E-190
5,LINC01637,0.32,17,3.30E-189
5,SEC16A,0.48,34.2,5.02E-189
5,SOCS3,-0.7,12.2,1.81E-188
5,OAZ1,-0.51,28,2.90E-187
5,JPH1,0.26,14.4,4.37E-186
5,H2AFZ,-0.68,41.4,5.13E-186
5,RUNX3,-0.71,0.5,1.39E-185
5,RBM47,0.41,51.1,8.31E-185
5,SPINK5,0.3,16.9,1.71E-184
5,GUCY2C,0.33,26.7,1.98E-184
5,BASP1,-0.62,1.1,2.61E-184
5,AC058791.1,-0.79,10.1,6.90E-184
5,KDM7A,0.43,36,5.30E-183
5,NIPAL2,0.36,22.1,9.19E-183
5,P2RX4,0.36,33.1,1.35E-182
5,IL17RC,0.29,18,2.00E-182
5,LRIG1,0.32,21.1,6.53E-182
5,CD3G,-1,0.5,1.69E-181
5,MAPK3,0.36,46.2,2.54E-181
5,APBB1IP,-0.6,0.6,7.67E-181
5,ASPH,0.42,30.3,9.07E-181
5,PDK4,0.39,31.4,6.33E-180
5,HSP90AB1,-0.67,74.6,6.77E-180
5,IDS,-0.53,11.5,8.15E-180
5,TNFAIP8,-0.6,5,1.57E-179
5,SH3BGRL2,0.35,35.4,3.10E-179
5,OSBPL7,0.35,23.7,1.81E-178
5,MBNL1,-0.57,24.8,7.43E-178
5,ALDH2,0.37,51.4,1.38E-176
5,TNFRSF1B,-0.68,1.6,1.91E-176
5,ACOT7,0.31,24.6,1.42E-175
5,CENPX,0.41,51.3,4.85E-175
5,IKZF3,-0.61,1.1,6.66E-175
5,MAGED1,0.36,25.3,2.29E-174
5,CTSZ,-0.68,28,2.63E-174
5,ATP6V0E1,-0.48,37.9,3.39E-174
5,ADCY6,0.39,26.1,5.34E-174
5,TCEAL9,0.36,34.6,8.76E-174
5,IKZF1,-0.55,0.7,1.14E-173
5,ZBTB7A,0.41,62.2,9.85E-173
5,TC2N,0.36,31.8,1.62E-171
5,FAM110C,0.27,17.1,2.12E-171
5,EMB,-0.55,2.2,3.67E-171
5,CDC42EP1,0.29,22.6,8.91E-171
5,DDAH1,0.31,27.5,1.26E-170
5,OVOL1,0.3,21,1.56E-170
5,CALM1,-0.48,53.8,2.92E-170
5,TNFRSF17,-0.55,0.9,1.38E-169
5,NDUFA1,0.34,77.1,3.50E-169
5,ACADVL,0.42,63.1,1.45E-168
5,SLAMF7,-0.38,1,1.53E-168
5,EPHB2,0.29,20.6,2.54E-168
5,CDH1,0.26,49,6.65E-168
5,TCF4,-0.55,1.3,7.54E-168
5,NDUFB7,0.34,73.9,2.23E-167
5,AL021453.1,0.45,25.8,6.79E-167
5,GPSM3,-0.56,4.6,2.24E-166
5,TMEM125,0.33,24,3.97E-165
5,CDC42BPA,0.39,35.3,2.43E-164
5,MCL1,-0.51,52.5,3.01E-164
5,DIAPH2,0.41,37.8,3.12E-164
5,ARHGEF16,0.37,28.7,6.58E-164
5,NET1,0.37,46.5,1.24E-163
5,NR4A1,0.55,60.5,1.54E-163
5,PAWR,0.38,29.3,7.70E-163
5,PDE4B,-0.59,4.5,1.43E-162
5,DERL3,-0.59,2.4,3.92E-162
5,FLNA,-0.57,2.5,5.07E-162
5,TSPO,0.35,70.2,5.29E-162
5,EFNB2,0.35,41,6.92E-162
5,ANKS4B,0.3,24.2,7.53E-162
5,CLRN3,0.28,30.9,4.96E-161
5,FUT3,0.31,35.5,1.30E-160
5,RPL37A,0.3,93.1,2.87E-160
5,CTSH,-0.49,3.2,3.39E-160
5,QKI,-0.39,0.5,3.49E-160
5,FA2H,0.26,18.5,7.26E-160
5,RPS24,0.29,94.6,7.95E-160
5,NKTR,0.49,60,8.72E-160
5,RAB2A,0.46,58.4,2.25E-159
5,DOCK2,-0.43,0.4,4.06E-159
5,BIRC3,-0.54,3.9,9.79E-159
5,POF1B,0.33,39,1.22E-158
5,SMCHD1,-0.51,29.1,1.68E-158
5,ANO9,0.35,33.9,2.08E-158
5,HLA-DRB1,-1.41,2.5,2.37E-158
5,MECOM,0.3,26.7,4.91E-158
5,ID4,0.37,20.6,7.72E-158
5,NUAK2,0.3,19.3,1.01E-157
5,ICAM2,-0.33,1.4,1.28E-157
5,PDLIM1,0.29,58.3,1.60E-157
5,RPS18,0.29,97,2.44E-157
5,PNPLA7,0.25,11.7,9.26E-157
5,COG7,0.32,22,1.74E-156
5,MEF2C,-0.38,1.2,2.70E-156
5,BAZ2B,0.47,43.3,3.39E-156
5,LY96,-0.29,0.5,5.87E-156
5,FOXP4,0.29,19.7,8.71E-156
5,ALOX5AP,-0.8,1.3,3.40E-155
5,AC005920.1,0.34,12.7,5.47E-155
5,SLA,-0.7,0.5,9.37E-155
5,SERPINB9,-0.59,4.1,2.60E-154
5,NEDD9,0.4,37,3.14E-154
5,MCRIP2,0.38,40.8,3.98E-154
5,FMN1,0.3,20.1,5.78E-154
5,CCDC125,0.3,19.5,6.01E-154
5,RAB13,0.34,35.9,7.23E-154
5,CD7,-0.91,0.6,8.06E-154
5,COX6B1,0.31,79,1.64E-153
5,TGFB1,-0.39,1.2,2.23E-153
5,A1BG,-0.31,0.5,2.31E-153
5,ATF3,0.59,46.2,2.79E-153
5,HMGCR,0.38,30.1,4.64E-153
5,RPS7,-0.47,77.6,6.60E-153
5,HSPA8,-0.6,53.9,4.45E-152
5,MRPL27,0.38,42.4,4.66E-152
5,PIP4K2A,-0.56,3.7,7.64E-152
5,DNPEP,0.37,33.6,8.62E-152
5,RAB30,-0.39,2.2,4.00E-151
5,CCSER1,0.34,16.8,7.04E-151
5,VAMP5,-0.41,2.8,7.67E-151
5,RPS15,0.31,93,1.18E-150
5,PPP1R9A,0.33,21.4,1.40E-150
5,ARL6IP5,-0.55,15.9,2.26E-150
5,ZNF587,0.39,27.4,5.97E-149
5,INF2,0.33,39.6,8.57E-149
5,CASD1,0.33,25.2,2.75E-148
5,RBMS1,-0.47,0.5,3.23E-148
5,ENTPD6,0.38,32.3,4.44E-148
5,MYO7B,0.32,33.8,5.71E-148
5,IL10RA,-0.38,0.7,5.95E-148
5,CCDC69,-0.32,0.8,7.94E-148
5,CPE,0.27,11.4,9.85E-148
5,FHL2,0.28,30.1,9.98E-148
5,ITGB2,-0.62,0.5,1.24E-147
5,UAP1,0.45,41.8,3.97E-147
5,ITGA2,0.25,22.3,8.26E-147
5,CLSTN1,0.38,46.2,1.40E-146
5,RAPGEF5,0.35,26.7,1.51E-146
5,H3F3B,-0.44,91.2,2.00E-146
5,MYCBP2,-0.44,17.6,4.07E-146
5,PIGZ,0.31,23,5.41E-146
5,PRSS3,-0.96,12.4,1.34E-145
5,EDF1,0.3,79.6,2.49E-145
5,TRBC1,-1.21,0.9,4.82E-145
5,SPCS1,-0.45,41,4.97E-145
5,SLC25A6,0.34,78.8,1.60E-144
5,STAP2,0.27,34.5,4.90E-144
5,CYC1,0.34,55.5,5.86E-144
5,TNNC2,0.26,18.5,1.41E-143
5,DPP7,-0.36,18.3,1.43E-143
5,ADCK5,0.33,19.3,4.96E-143
5,RHOF,-0.46,1.3,1.07E-142
5,DGAT1,0.34,48.7,1.43E-142
5,SHTN1,0.35,26.2,2.83E-142
5,MAPKAPK5,0.3,17.4,4.07E-142
5,ATP2B1,-0.46,19.5,6.47E-141
5,NR3C1,-0.45,1.1,7.59E-141
5,MT1X,0.32,47.4,7.76E-141
5,TRMT112,-0.41,21.4,1.17E-140
5,CDS1,0.27,21.8,1.57E-140
5,TNFRSF18,-0.55,0.8,1.79E-140
5,RERE,0.45,42.2,1.90E-140
5,TYMP,-0.57,9.7,1.92E-140
5,LIMK2,0.28,22.4,4.33E-140
5,COTL1,-0.85,14.4,5.46E-140
5,DDIT4,-0.62,28.4,1.11E-139
5,FAM120A,0.42,53.6,1.15E-139
5,ITGA4,-0.39,0.4,3.18E-139
5,MYL12A,-0.55,61.6,4.78E-139
5,POU2AF1,-0.31,1.5,1.49E-138
5,EIF4EBP1,0.34,30,2.59E-138
5,C16orf58,0.31,21.2,2.86E-138
5,CCL5,-1.81,1.3,3.35E-138
5,TOM1L1,0.25,15.9,7.04E-138
5,IRF4,-0.45,0.9,1.12E-137
5,IRF6,0.28,24.5,1.80E-137
5,HLA-C,-0.46,85.3,3.52E-137
5,SLC25A25-AS1,0.34,30.2,9.05E-137
5,APOBR,0.31,35.4,1.36E-136
5,PDK2,0.26,18.4,2.19E-136
5,CHD7,0.37,31.3,2.75E-136
5,DNAJA1,-0.75,53.9,3.01E-136
5,SPOCK2,-0.71,1.1,3.68E-136
5,SLC9A3R1,-0.49,14.1,5.47E-136
5,HLA-DRA,-2.29,6.9,1.21E-135
5,AHI1,0.41,44.1,1.48E-135
5,HEPH,0.29,35.4,1.69E-135
5,FAAH,0.29,21.7,3.79E-135
5,EGR1,0.33,66.1,9.32E-135
5,KCNK1,0.28,25.6,1.47E-134
5,MAGIX,0.3,15.9,1.84E-134
5,PTAR1,0.38,27.9,1.04E-133
5,RCSD1,-0.41,0.5,1.23E-133
5,FZD5,0.3,36.8,1.26E-133
5,CES3,0.26,27.2,2.25E-133
5,ARGLU1,0.37,77.2,3.71E-133
5,MAGI1,0.34,26.3,2.18E-132
5,ST6GAL1,-0.32,4.5,2.55E-132
5,COBL,0.32,25.8,4.40E-132
5,HYI,0.36,27.7,4.65E-132
5,BRPF3,0.28,21.5,6.55E-132
5,HEXIM1,0.43,65.6,6.60E-132
5,MAP1LC3B,-0.4,31.9,2.06E-131
5,PSMA7,-0.44,48.7,4.35E-131
5,ABRACL,-0.49,21.3,8.90E-131
5,RPL38,0.25,86.2,1.13E-130
5,MICAL1,0.37,24.8,1.49E-130
5,PIM1,-0.39,4.5,1.62E-130
5,LCP2,-0.53,0.7,2.16E-130
5,SH3KBP1,-0.45,20.5,4.09E-130
5,CKLF,-0.53,9.1,4.28E-130
5,RPS27A,-0.49,90.3,6.56E-130
5,LCK,-0.56,0.5,7.24E-130
5,SNHG19,0.32,27,7.39E-130
5,NCKAP1L,-0.37,0.4,7.44E-130
5,TLN2,0.31,21.8,8.42E-130
5,ACTN1,0.27,32.5,1.90E-129
5,TOX3,0.27,25.2,4.01E-129
5,MAML3,0.3,18.1,4.67E-129
5,FYN,-0.62,2.6,4.71E-129
5,CD79B,-0.39,0.5,6.41E-129
5,CTSC,-0.5,9.6,6.59E-129
5,KLRB1,-1.37,0.7,7.02E-129
5,TIMP2,-0.51,5.3,7.36E-129
5,LDHB,-0.56,25.1,1.75E-128
5,KLHL6,-0.27,0.7,1.86E-128
5,CLEC2D,-0.67,2.9,2.32E-128
5,ANKRD12,-0.43,49.8,3.35E-128
5,TMEM131,0.39,40.9,3.47E-128
5,AC004687.1,-0.43,0.8,4.05E-128
5,MLXIP,0.39,50.1,4.41E-128
5,PRNP,-0.42,3.2,7.29E-128
5,IGHA2,-2.54,8.9,9.17E-128
5,ICAM3,-0.42,14.4,1.18E-127
5,CD83,-1.01,3.9,1.65E-127
5,IRF1,-0.57,39.9,6.80E-127
5,GPR65,-0.62,0.4,1.19E-126
5,LPCAT4,0.32,27.7,1.30E-126
5,IFT172,0.27,23.1,1.38E-126
5,SEPT6,-0.39,2.2,2.79E-126
5,PARM1,0.34,35.2,3.07E-126
5,TIMM13,0.33,50.8,6.45E-126
5,PPP1R18,-0.37,0.8,6.35E-125
5,RORA,-0.61,2.9,6.49E-125
5,KIF5B,0.39,60.3,7.69E-125
5,UVSSA,0.38,31.1,8.98E-125
5,MYOF,0.35,25.8,1.13E-124
5,PAIP2,-0.38,15.8,4.56E-124
5,RASSF5,-0.39,1,5.34E-124
5,TPST2,-0.27,3.9,7.03E-124
5,KCNE3,0.27,17.6,1.10E-123
5,HLA-DRB5,-0.89,1,1.46E-123
5,SPIRE2,0.32,25.9,1.70E-123
5,LDLR,0.31,24.5,2.29E-123
5,AFG3L2,0.34,36.5,2.41E-123
5,ELF1,-0.53,30.5,4.92E-123
5,PLEKHH1,0.27,17.5,5.19E-123
5,AFAP1,0.27,17.1,5.56E-123
5,RBBP8NL,0.26,14.8,8.44E-123
5,ZBTB10,0.39,36.6,8.44E-123
5,PRDX1,-0.43,46.1,1.37E-122
5,WAS,-0.37,0.3,1.93E-122
5,WDR60,0.43,33.1,2.88E-122
5,UQCR10,0.34,69.2,3.43E-122
5,GK5,0.33,29.2,1.35E-121
5,TPBG,0.26,15.9,1.36E-121
5,ARHGAP26,0.34,33,2.05E-121
5,NUDT16,0.3,20.4,2.56E-121
5,RASAL2,0.3,18.6,2.71E-121
5,DNTTIP1,0.32,25.6,3.49E-121
5,EMP1,-0.66,2.8,4.01E-121
5,ANP32E,-0.39,4.9,7.06E-121
5,ICAM1,-0.41,1,8.37E-120
5,ELMO3,0.27,25.7,1.32E-119
5,PWWP2B,0.27,21,1.76E-119
5,LIMS1,-0.54,13.5,1.92E-119
5,ASAP2,0.32,28.4,2.48E-119
5,BCAS2,-0.51,12.9,3.35E-119
5,TIMP1,-0.92,15.5,4.09E-119
5,CACFD1,0.28,22,4.54E-118
5,PLA2G16,-0.26,1.1,4.76E-118
5,CST7,-0.7,0.2,4.86E-118
5,CEACAM7,-1.58,5.7,5.28E-118
5,GSS,0.31,28.8,6.28E-118
5,SLC38A2,0.39,65.6,9.41E-118
5,SELENOT,-0.36,18.8,1.35E-117
5,GADD45G,0.29,28,1.72E-117
5,BTBD6,0.31,26.7,2.23E-117
5,MTUS1,0.29,35.3,3.71E-117
5,WASL,0.3,42.4,3.74E-117
5,NCKAP1,0.29,31.2,1.66E-116
5,CHST11,-0.31,0.2,6.09E-116
5,PLAGL1,0.27,18.7,7.41E-116
5,NAP1L1,-0.54,35.4,8.14E-116
5,PTPN22,-0.58,3.3,1.13E-115
5,SLC26A3,-1.99,7.8,1.18E-115
5,DCTPP1,0.29,34,6.05E-115
5,SPG7,0.34,27.1,6.67E-115
5,ANKRD36C,0.31,34.2,8.46E-115
5,PARP8,-0.42,1.3,1.31E-114
5,ECE1,-0.37,5,1.38E-114
5,FMNL1,-0.34,0.5,3.61E-114
5,ABHD17C,0.26,31.5,4.25E-114
5,PCGF3,0.32,20.5,6.81E-114
5,COG3,0.29,22.4,7.07E-114
5,SCP2,0.35,57.5,1.18E-113
5,BHLHE41,-0.29,3.4,1.47E-113
5,CCL4,-2.02,1.7,1.76E-113
5,CCND3,-0.43,6.1,3.10E-113
5,SDC4,0.26,38.4,3.36E-113
5,CADPS2,0.27,15.8,3.82E-113
5,MYO6,0.33,40.1,1.34E-112
5,NR4A3,-0.59,3.6,1.66E-112
5,EVL,-0.43,0.5,2.15E-112
5,TP53INP1,-0.39,10.1,2.39E-112
5,ME3,0.26,14.1,4.24E-112
5,DAPP1,-0.28,0.9,8.56E-112
5,NFATC2IP,0.37,42.8,8.59E-112
5,PHB,0.29,35.3,1.25E-110
5,CD74,-1.47,34,1.39E-110
5,RPL6,-0.37,80.3,1.51E-110
5,IGKJ5,-0.51,0.7,1.92E-110
5,FRA10AC1,0.31,23.6,4.10E-110
5,GMPPA,0.34,24.1,5.88E-110
5,TOB1,0.33,56.1,6.25E-110
5,ECI1,0.36,48,7.99E-110
5,GLS,-0.31,13.4,9.23E-110
5,RAB8B,-0.42,4,1.20E-109
5,CCHCR1,0.26,20,1.30E-109
5,HMGCL,0.28,23.9,2.20E-109
5,CMIP,0.37,36.9,2.93E-109
5,UBE2B,-0.39,31.8,3.66E-109
5,REL,-0.88,28.2,4.76E-109
5,RPL36AL,-0.32,72.4,6.86E-109
5,POU2F2,-0.42,3.8,4.17E-108
5,SEMA3B,0.26,27.6,4.47E-108
5,GTF2B,-0.47,14.5,4.68E-108
5,SKAP1,-0.45,1.9,6.60E-108
5,ITM2B,-0.47,48.1,6.96E-108
5,PREX1,-0.38,1.1,1.00E-107
5,CA4,-0.84,0.8,1.19E-107
5,SPCS2,-0.38,26.3,2.36E-107
5,GIMAP7,-0.59,0.7,2.99E-107
5,PPP1R16A,0.29,32.1,3.78E-107
5,LPXN,-0.32,2.1,4.87E-107
5,SOD1,-0.43,46.7,8.73E-107
5,RASSF6,0.29,33.9,1.54E-106
5,ID1,0.39,52.4,1.68E-106
5,PSMB9,-0.44,23.2,2.02E-106
5,PPP1R2,-0.43,18.9,2.51E-106
5,SLC7A5,-0.33,3.3,1.28E-105
5,TGFBR2,-0.45,8.7,2.03E-105
5,GOLGA3,0.4,39.3,1.14E-104
5,S100A13,0.25,36.7,2.05E-104
5,PPFIBP1,0.28,19.1,7.85E-104
5,FAU,-0.33,85.8,1.29E-103
5,P4HB,0.35,62.7,1.39E-103
5,GIMAP4,-0.48,0.3,1.50E-103
5,SPATA20,0.29,21.7,1.97E-103
5,DQX1,0.26,15.4,8.11E-103
5,KIAA1109,0.37,39.8,1.03E-102
5,IFNGR1,-0.41,10.4,1.05E-102
